Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
202,Nipomo,Central Coast Valleys,1/28/2015,028,0.05, ,0.00, ,140, ,12.4, ,69.4, ,48.5, ,60.0, ,93, ,52, ,70, ,50.2, ,3.9, ,94.0, ,56.9, 
202,Nipomo,Central Coast Valleys,1/29/2015,029,0.09, ,0.00, ,298, ,12.5, ,71.1, ,49.4, ,58.0, ,91, ,52, ,76, ,50.5, ,3.2, ,76.7, ,57.2, 
202,Nipomo,Central Coast Valleys,1/30/2015,030,0.08, ,0.04, ,286, ,12.4, ,66.0, ,46.5, ,54.6, ,96, ,62, ,85, ,50.2, ,3.4, ,81.1, ,56.8, 
202,Nipomo,Central Coast Valleys,1/31/2015,031,0.09, ,0.02, ,294, ,11.8, ,75.3, ,45.3, ,56.6, ,98, ,39, ,75, ,48.9, ,3.3, ,79.1, ,56.9, 
204,Santa Clarita,Los Angeles Basin,1/1/2015,001,0.07, ,0.00, ,281, ,3.3, ,57.1, ,26.6,Y,39.9, ,58, ,19, ,40, ,17.5, ,3.5, ,85.0, ,47.4, 
204,Santa Clarita,Los Angeles Basin,1/2/2015,002,0.07, ,0.00, ,280, ,4.1, ,60.2, ,28.8, ,42.8, ,66, ,18, ,44, ,22.4, ,3.7, ,89.5, ,47.6, 
204,Santa Clarita,Los Angeles Basin,1/3/2015,003,0.06, ,0.00, ,271, ,6.1, ,60.3, ,31.0, ,44.0, ,79, ,37, ,62, ,31.8, ,3.3, ,80.4, ,48.1, 
204,Santa Clarita,Los Angeles Basin,1/4/2015,004,0.09, ,0.00, ,272, ,5.1, ,69.8, ,33.6, ,50.4, ,83, ,20, ,41, ,27.8, ,4.5, ,108.1, ,48.8, 
204,Santa Clarita,Los Angeles Basin,1/5/2015,005,0.13, ,0.00, ,276, ,3.7, ,72.3, ,45.5, ,59.5, ,33, ,15, ,21, ,19.8, ,5.7, ,136.6, ,49.8, 
204,Santa Clarita,Los Angeles Basin,1/6/2015,006,0.17, ,0.00, ,287, ,4.4, ,75.5, ,54.2, ,65.5, ,25, ,15, ,20, ,23.9, ,8.0, ,192.5, ,51.0, 
204,Santa Clarita,Los Angeles Basin,1/7/2015,007,0.15, ,0.00, ,270, ,6.2, ,78.2, ,51.2, ,65.7, ,52, ,21, ,29, ,32.4, ,6.4, ,154.2, ,52.3, 
204,Santa Clarita,Los Angeles Basin,1/8/2015,008,0.10, ,0.00, ,256, ,7.7, ,74.2, ,47.2, ,59.2, ,64, ,23, ,45, ,37.6, ,4.1, ,98.1, ,52.7, 
204,Santa Clarita,Los Angeles Basin,1/9/2015,009,0.08, ,0.00, ,240, ,8.8, ,71.3, ,48.9, ,57.2, ,72, ,31, ,55, ,41.2, ,4.1, ,98.0, ,53.5, 
204,Santa Clarita,Los Angeles Basin,1/10/2015,010,0.02, ,0.40, ,93, ,10.4, ,56.0, ,46.6, ,51.5, ,97, ,70, ,80, ,45.7, ,2.4, ,56.4, ,53.2, 
204,Santa Clarita,Los Angeles Basin,1/11/2015,011,0.03, ,0.59, ,116, ,12.1, ,60.0, ,49.6, ,54.3, ,98, ,67, ,84, ,49.5, ,4.3, ,102.2, ,54.1, 
204,Santa Clarita,Los Angeles Basin,1/12/2015,012,0.07, ,0.00, ,268, ,9.7, ,66.4, ,43.3, ,53.5, ,95, ,43, ,69, ,43.7, ,3.5, ,84.6, ,53.8, 
204,Santa Clarita,Los Angeles Basin,1/13/2015,013,0.11, ,0.00, ,290, ,7.2, ,64.6, ,43.1, ,53.9, ,83, ,30, ,51, ,36.0, ,6.8, ,164.1, ,53.1, 
204,Santa Clarita,Los Angeles Basin,1/14/2015,014,0.11, ,0.00, ,298, ,5.9, ,65.8, ,39.1, ,53.0, ,70, ,24, ,43, ,31.2, ,5.7, ,136.0, ,52.0, 
204,Santa Clarita,Los Angeles Basin,1/15/2015,015,0.12, ,0.00, ,302, ,5.6, ,67.4, ,41.6, ,56.1, ,60, ,24, ,37, ,30.0, ,6.7, ,160.5, ,51.7, 
204,Santa Clarita,Los Angeles Basin,1/16/2015,016,0.08, ,0.00, ,282, ,6.3, ,75.2, ,39.2, ,55.1, ,72, ,17, ,42, ,32.6, ,3.4, ,81.2, ,51.9, 
204,Santa Clarita,Los Angeles Basin,1/17/2015,017,0.13, ,0.00, ,302, ,5.9, ,72.6, ,47.5, ,60.5, ,59, ,20, ,33, ,31.2, ,5.9, ,140.7, ,52.5, 
204,Santa Clarita,Los Angeles Basin,1/18/2015,018,0.08, ,0.00, ,266, ,8.3, ,75.9, ,46.6, ,57.9, ,68, ,26, ,51, ,39.8, ,3.4, ,81.4, ,53.2, 
204,Santa Clarita,Los Angeles Basin,1/19/2015,019,0.09, ,0.00, ,302, ,8.1, ,78.3, ,45.0, ,58.5, ,69, ,24, ,48, ,39.1, ,3.9, ,92.8, ,53.6, 
204,Santa Clarita,Los Angeles Basin,1/20/2015,020,0.05, ,0.00, ,163, ,8.8, ,67.6, ,46.3, ,54.6, ,81, ,43, ,61, ,41.3, ,3.5, ,84.6, ,53.6, 
204,Santa Clarita,Los Angeles Basin,1/21/2015,021,0.14, ,0.00, ,311, ,5.6, ,68.7, ,42.8, ,57.9, ,76, ,17, ,34, ,29.9, ,6.4, ,152.5, ,52.9, 
204,Santa Clarita,Los Angeles Basin,1/22/2015,022,0.16, ,0.00, ,277, ,3.0, ,68.3, ,48.4, ,59.2, ,27, ,12, ,17, ,15.1, ,7.1, ,170.4, ,52.3, 
204,Santa Clarita,Los Angeles Basin,1/23/2015,023,0.15, ,0.00, ,320, ,3.0, ,69.3, ,45.6, ,58.4, ,27, ,11, ,18, ,15.0, ,6.2, ,147.9, ,51.9, 
204,Santa Clarita,Los Angeles Basin,1/24/2015,024,0.23, ,0.00, ,321, ,3.6, ,71.7, ,57.6, ,65.5, ,24, ,12, ,17, ,19.0, ,12.3,Y,294.9,Y,52.6, 
204,Santa Clarita,Los Angeles Basin,1/25/2015,025,0.21, ,0.00, ,297, ,4.6, ,77.1, ,57.1, ,67.5,Y,36, ,11, ,20,Y,24.9,Y,9.1, ,218.1, ,53.8, 
204,Santa Clarita,Los Angeles Basin,1/26/2015,026,0.07, ,0.03, ,159, ,8.3, ,74.2, ,52.3, ,59.9, ,93, ,24, ,47, ,39.7, ,3.5, ,83.1, ,54.3, 
204,Santa Clarita,Los Angeles Basin,1/27/2015,027,0.07, ,0.02, ,260, ,12.0, ,68.2, ,49.3, ,56.7, ,96, ,49, ,77, ,49.5, ,2.8, ,66.2, ,55.4, 
204,Santa Clarita,Los Angeles Basin,1/28/2015,028,0.08, ,0.00, ,193, ,10.2, ,66.8, ,47.2, ,57.8, ,90, ,45, ,62, ,45.0, ,5.8, ,139.2, ,54.9, 
204,Santa Clarita,Los Angeles Basin,1/29/2015,029,0.09, ,0.00, ,157, ,8.9, ,69.2, ,56.5, ,62.6, ,66, ,32, ,46, ,41.4, ,5.3, ,126.4, ,55.3, 
204,Santa Clarita,Los Angeles Basin,1/30/2015,030,0.06, ,0.06, ,207, ,11.7, ,68.8, ,50.9, ,57.3, ,87, ,46, ,73, ,48.7, ,3.9, ,93.0, ,56.0, 
204,Santa Clarita,Los Angeles Basin,1/31/2015,031,0.12, ,0.00, ,326, ,8.9, ,68.8, ,46.1, ,57.5, ,91, ,32, ,55, ,41.5, ,6.1, ,145.7, ,55.5, 
205,Coalinga,San Joaquin Valley,1/1/2015,001,0.06, ,0.00, ,283, ,4.1, ,52.3, ,22.8, ,36.7, ,81, ,30, ,55, ,22.1, ,4.1, ,98.5, ,48.9, 
205,Coalinga,San Joaquin Valley,1/2/2015,002,0.06, ,0.00, ,277, ,4.7, ,51.6, ,27.6, ,38.9, ,77, ,38, ,59, ,25.8, ,3.8, ,91.1, ,48.2, 
205,Coalinga,San Joaquin Valley,1/3/2015,003,0.06, ,0.00, ,278, ,5.1, ,54.5, ,30.0, ,41.0, ,78, ,35, ,59, ,27.7, ,3.7, ,89.9, ,48.1, 
205,Coalinga,San Joaquin Valley,1/4/2015,004,0.06, ,0.00, ,247, ,5.7, ,58.3, ,31.4, ,42.9, ,77, ,36, ,60, ,30.2, ,4.3, ,103.0, ,48.2, 
205,Coalinga,San Joaquin Valley,1/5/2015,005,0.07, ,0.00, ,272, ,6.0, ,60.3, ,31.5, ,44.8, ,80, ,36, ,59, ,31.4, ,3.8, ,91.2, ,48.5, 
205,Coalinga,San Joaquin Valley,1/6/2015,006,0.07, ,0.00, ,278, ,6.7, ,66.6, ,34.3, ,48.1, ,80, ,33, ,59, ,34.3, ,2.9, ,69.0, ,48.9, 
205,Coalinga,San Joaquin Valley,1/7/2015,007,0.07, ,0.00, ,277, ,7.7, ,67.7, ,35.0, ,49.0, ,84, ,40, ,65, ,37.9, ,3.3, ,79.5, ,49.4, 
205,Coalinga,San Joaquin Valley,1/8/2015,008,0.06, ,0.00, ,220, ,9.3, ,66.6, ,37.9, ,52.0, ,85, ,46, ,71, ,42.7, ,3.3, ,79.8, ,50.7, 
205,Coalinga,San Joaquin Valley,1/9/2015,009,0.04, ,0.00, ,153, ,10.4, ,61.6, ,43.4, ,52.1, ,88, ,65, ,78, ,45.6, ,3.1, ,74.5, ,52.1, 
205,Coalinga,San Joaquin Valley,1/10/2015,010,0.06, ,0.00, ,222, ,10.3, ,65.3, ,44.0, ,53.8, ,87, ,53, ,73, ,45.4, ,3.5, ,84.5, ,52.7, 
205,Coalinga,San Joaquin Valley,1/11/2015,011,0.06, ,0.00, ,231, ,10.8, ,64.8, ,46.2, ,54.1, ,86, ,56, ,75, ,46.5, ,3.6, ,85.7, ,53.5, 
205,Coalinga,San Joaquin Valley,1/12/2015,012,0.05, ,0.00, ,227, ,9.9, ,60.5, ,41.3, ,49.7, ,92, ,69, ,81, ,44.3, ,4.0, ,95.0, ,53.3, 
205,Coalinga,San Joaquin Valley,1/13/2015,013,0.07, ,0.00, ,279, ,9.2, ,60.2, ,40.6, ,49.0, ,92, ,57, ,78, ,42.5, ,4.3, ,103.6, ,52.9, 
205,Coalinga,San Joaquin Valley,1/14/2015,014,0.07, ,0.00, ,287, ,9.0, ,60.8, ,38.0, ,47.9, ,90, ,62, ,79, ,41.8, ,4.7, ,113.3, ,52.7, 
205,Coalinga,San Joaquin Valley,1/15/2015,015,0.06, ,0.00, ,295, ,8.0, ,54.4, ,33.2, ,43.4, ,96, ,68, ,83, ,38.7, ,3.4, ,81.1, ,52.1, 
205,Coalinga,San Joaquin Valley,1/16/2015,016,0.05, ,0.00, ,256, ,8.4, ,56.4, ,34.7, ,43.6, ,97, ,65, ,88, ,40.2, ,3.4, ,80.8, ,51.6, 
205,Coalinga,San Joaquin Valley,1/17/2015,017,0.04, ,0.00, ,196, ,9.2, ,57.6, ,38.4, ,45.1, ,97, ,74, ,90, ,42.4, ,3.5, ,82.8, ,51.7, 
205,Coalinga,San Joaquin Valley,1/18/2015,018,0.03, ,0.00, ,158, ,9.9, ,55.3, ,41.8, ,45.8, ,97, ,82, ,94, ,44.2, ,2.9, ,68.6, ,52.1, 
205,Coalinga,San Joaquin Valley,1/19/2015,019,0.01, ,0.01, ,79, ,10.2, ,49.7, ,42.4, ,46.0, ,97, ,94, ,96, ,45.0, ,2.6, ,62.5, ,52.4, 
205,Coalinga,San Joaquin Valley,1/20/2015,020,0.00, ,0.02, ,57, ,10.3, ,52.8, ,45.2, ,46.9, ,97, ,89, ,95, ,45.4, ,2.6, ,63.1, ,52.9, 
205,Coalinga,San Joaquin Valley,1/21/2015,021,0.01, ,0.00, ,78, ,9.3, ,49.4, ,43.9, ,46.3, ,97, ,78, ,87, ,42.7, ,3.0, ,72.2, ,53.0, 
205,Coalinga,San Joaquin Valley,1/22/2015,022,0.07,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
205,Coalinga,San Joaquin Valley,1/23/2015,023,0.07,H,0.00,H,426,R,8.9,H,58.5, ,32.0, ,48.2,H,92,H,64,H,77, ,41.4, ,3.6,H,87.0,H,52.6,H
205,Coalinga,San Joaquin Valley,1/24/2015,024,0.06, ,0.01, ,304, ,8.4, ,53.1, ,31.7, ,41.9, ,98, ,72, ,92, ,39.9, ,3.0, ,71.9, ,52.0, 
205,Coalinga,San Joaquin Valley,1/25/2015,025,0.06, ,0.01, ,307, ,8.1, ,56.8, ,33.3, ,42.3, ,98, ,65, ,88, ,39.0, ,3.4, ,81.3, ,52.1, 
205,Coalinga,San Joaquin Valley,1/26/2015,026,0.04, ,0.00, ,137, ,8.7, ,58.7, ,36.7, ,48.6, ,92, ,52, ,74, ,40.8, ,3.6, ,86.2, ,51.8, 
205,Coalinga,San Joaquin Valley,1/27/2015,027,0.03, ,0.13, ,125, ,11.3, ,61.8, ,43.1, ,53.9, ,92, ,61, ,79, ,47.7, ,4.4, ,106.0, ,53.0, 
205,Coalinga,San Joaquin Valley,1/28/2015,028,0.05, ,0.00,H,129,H,11.8,H,59.3, ,44.6, ,53.3,H,93,H,72,H,85, ,48.9, ,3.8,H,91.3,H,53.4,H
205,Coalinga,San Joaquin Valley,1/29/2015,029,0.08, ,0.00, ,318, ,10.3, ,65.6, ,40.7, ,52.3, ,92, ,57, ,77, ,45.4, ,3.8, ,90.3, ,53.4, 
205,Coalinga,San Joaquin Valley,1/30/2015,030,0.09, ,0.00, ,314, ,9.8, ,66.0, ,39.0, ,52.1, ,92, ,54, ,74, ,44.0, ,4.1, ,98.6, ,53.2, 
205,Coalinga,San Joaquin Valley,1/31/2015,031,0.09, ,0.00, ,324, ,8.9, ,65.0, ,38.2, ,51.1, ,92, ,44, ,69, ,41.4, ,4.2, ,101.4, ,53.4, 
206,Denair II,San Joaquin Valley,1/1/2015,001,0.03,R,0.00, ,215, ,10.3, ,51.8, ,24.8, ,36.0, ,100, ,83, ,100, ,45.3, ,2.9, ,68.5, ,49.2, 
206,Denair II,San Joaquin Valley,1/2/2015,002,0.03,R,0.00, ,216, ,9.7, ,52.2, ,25.1, ,36.1, ,100, ,61, ,100, ,43.7, ,2.7, ,65.6, ,48.3, 
206,Denair II,San Joaquin Valley,1/3/2015,003,0.04,R,0.00, ,214, ,10.5, ,55.7, ,25.3, ,38.5, ,100, ,70, ,100, ,45.9, ,2.9, ,69.3, ,47.7, 
206,Denair II,San Joaquin Valley,1/4/2015,004,0.03,R,0.00, ,186, ,12.4, ,56.2, ,27.9, ,39.5, ,100, ,88, ,100, ,50.2, ,3.0, ,71.4, ,47.6, 
206,Denair II,San Joaquin Valley,1/5/2015,005,0.03,R,0.00, ,198, ,13.0,Y,60.1, ,29.5, ,42.6, ,100, ,70, ,100,Y,42.6,Y,2.6, ,62.4, ,47.7, 
206,Denair II,San Joaquin Valley,1/6/2015,006,0.04,R,0.00, ,114, ,9.1, ,63.1, ,37.6, ,49.9, ,100, ,49, ,74, ,42.0, ,3.0, ,73.0, ,48.4, 
206,Denair II,San Joaquin Valley,1/7/2015,007,0.04,R,0.00, ,209, ,11.5, ,63.7, ,31.7, ,45.2, ,100, ,51, ,100, ,48.2, ,2.6, ,61.7, ,48.3, 
206,Denair II,San Joaquin Valley,1/8/2015,008,0.03,R,0.01, ,184, ,12.5, ,52.8, ,31.7, ,40.3, ,100, ,83, ,100, ,50.4, ,3.1, ,73.3, ,48.7, 
206,Denair II,San Joaquin Valley,1/9/2015,009,0.01,R,0.00, ,136, ,15.2,Y,53.1, ,32.5, ,42.1, ,100, ,100, ,100,Y,42.1,Y,2.7, ,65.2, ,49.6, 
206,Denair II,San Joaquin Valley,1/10/2015,010,0.02,R,0.00, ,172, ,14.0,Y,52.0, ,35.1, ,42.4, ,100, ,84, ,100,Y,42.4,Y,2.6, ,63.1, ,50.6, 
206,Denair II,San Joaquin Valley,1/11/2015,011,0.01,R,0.00, ,168, ,14.5,Y,52.0, ,32.3, ,42.0, ,100, ,100, ,100,Y,42.0,Y,2.7, ,63.6, ,51.1, 
206,Denair II,San Joaquin Valley,1/12/2015,012,0.02,R,0.01, ,193, ,14.3,Y,51.2, ,32.4, ,41.5, ,100, ,100, ,100,Y,41.5,Y,3.7, ,89.5, ,51.0, 
206,Denair II,San Joaquin Valley,1/13/2015,013,0.04,R,0.00,R,310,R,11.2, ,67.2,Y,36.2, ,51.3, ,100, ,70, ,87, ,47.5, ,2.8, ,67.5, ,51.4, 
206,Denair II,San Joaquin Valley,1/14/2015,014,0.02, ,0.01, ,128, ,9.3, ,52.0, ,34.8, ,42.6, ,100, ,90, ,100, ,42.6, ,3.2, ,76.9, ,50.9, 
206,Denair II,San Joaquin Valley,1/15/2015,015,0.00, ,0.01, ,71, ,8.5, ,,S,,S,39.8, ,100, ,99, ,100, ,40.3, ,3.0, ,72.9, ,51.2, 
206,Denair II,San Joaquin Valley,1/16/2015,016,0.01, ,0.00, ,110, ,9.1, ,49.4, ,38.8, ,42.2, ,100, ,85, ,100, ,42.2, ,3.8, ,90.5, ,51.5, 
206,Denair II,San Joaquin Valley,1/17/2015,017,0.00,R,0.00, ,54, ,8.5, ,46.2, ,26.9, ,37.2,H,100, ,97, ,100, ,40.3, ,3.3, ,78.3, ,51.7, 
206,Denair II,San Joaquin Valley,1/18/2015,018,0.02,R,0.00, ,80, ,6.0, ,29.7,R,21.7, ,26.1,R,100, ,100, ,,R,,I,3.4, ,82.4, ,52.1, 
206,Denair II,San Joaquin Valley,1/19/2015,019,0.03,R,0.01, ,48, ,5.4, ,,S,19.1, ,,S,100, ,100, ,,Q,,Q,2.6, ,62.2, ,52.2, 
206,Denair II,San Joaquin Valley,1/20/2015,020,0.03,R,0.00, ,42, ,3.9, ,,S,,S,,S,100, ,100, ,,Q,,Q,3.1, ,73.8, ,52.6, 
206,Denair II,San Joaquin Valley,1/21/2015,021,0.02,R,0.00,R,141, ,10.3, ,,S,,S,50.7,H,100, ,73, ,82, ,45.3, ,4.8, ,115.6, ,52.2, 
206,Denair II,San Joaquin Valley,1/22/2015,022,0.02, ,0.00, ,106, ,9.6, ,55.3, ,34.6, ,47.4, ,99, ,74, ,86, ,43.4, ,3.6, ,85.5, ,52.3, 
206,Denair II,San Joaquin Valley,1/23/2015,023,0.01,R,0.01, ,79, ,10.0, ,47.2, ,34.2, ,42.7, ,100, ,100, ,100, ,44.5, ,3.2, ,76.7, ,51.2, 
206,Denair II,San Joaquin Valley,1/24/2015,024,0.00,R,0.00, ,58, ,11.0, ,46.9, ,43.7, ,45.0, ,100, ,100, ,100, ,46.9, ,4.1, ,99.5, ,51.5, 
206,Denair II,San Joaquin Valley,1/25/2015,025,0.02,R,0.00, ,123, ,10.2, ,52.5, ,40.2, ,44.3, ,100, ,81, ,100, ,45.1, ,3.7, ,88.5, ,51.5, 
206,Denair II,San Joaquin Valley,1/26/2015,026,0.03,R,0.01, ,156, ,10.2, ,55.4, ,33.1, ,44.2, ,100, ,79, ,100, ,45.1, ,3.1, ,73.3, ,50.7, 
206,Denair II,San Joaquin Valley,1/27/2015,027,0.03, ,0.00, ,114, ,13.6,Y,65.4, ,43.2, ,56.4,Y,100, ,69, ,87,Y,52.7,Y,5.0, ,119.2, ,51.4, 
206,Denair II,San Joaquin Valley,1/28/2015,028,0.05,R,0.01, ,211, ,12.4, ,65.9, ,40.5, ,51.8, ,100, ,58, ,94, ,50.2, ,4.0, ,95.9, ,51.6, 
206,Denair II,San Joaquin Valley,1/29/2015,029,0.05,R,0.01, ,211, ,12.0, ,67.3, ,40.8, ,50.7, ,100, ,55, ,95, ,49.3, ,2.4, ,56.6, ,51.7, 
206,Denair II,San Joaquin Valley,1/30/2015,030,0.05,R,0.01, ,201, ,12.1, ,66.9, ,39.2, ,50.7, ,100, ,57, ,96, ,49.5, ,2.7, ,65.8, ,51.5, 
206,Denair II,San Joaquin Valley,1/31/2015,031,0.06,R,0.00, ,257, ,11.0, ,67.9, ,38.5, ,51.3, ,100, ,37, ,86, ,47.2, ,3.4, ,81.0, ,51.5, 
207,Borrego Springs,Imperial/Coachella Valley,1/1/2015,001,0.05, ,0.00, ,301, ,5.9, ,51.7,Y,28.5, ,38.3,Y,100, ,38, ,75,Y,31.2,Y,1.4, ,34.6, ,40.7,Y
207,Borrego Springs,Imperial/Coachella Valley,1/2/2015,002,0.06, ,0.00, ,305, ,5.8, ,61.1, ,27.6, ,41.2, ,100, ,25, ,66, ,30.9, ,1.3, ,31.6, ,40.8,Y
207,Borrego Springs,Imperial/Coachella Valley,1/3/2015,003,0.06, ,0.00, ,300, ,6.5, ,60.5, ,29.9, ,42.6, ,98, ,35, ,70, ,33.5, ,1.4, ,32.6, ,41.8,Y
207,Borrego Springs,Imperial/Coachella Valley,1/4/2015,004,0.06, ,0.00, ,282, ,7.2, ,61.6, ,31.5, ,44.9, ,100, ,35, ,71, ,36.0, ,1.2, ,28.9, ,43.3,Y
207,Borrego Springs,Imperial/Coachella Valley,1/5/2015,005,0.07, ,0.00, ,300, ,6.9, ,73.5, ,32.9, ,49.9, ,98, ,19, ,57, ,35.1, ,1.5, ,36.4, ,45.1,Y
207,Borrego Springs,Imperial/Coachella Valley,1/6/2015,006,0.08, ,0.00, ,306, ,6.7, ,76.2, ,36.3, ,53.6, ,88, ,16, ,48, ,34.4, ,1.6, ,38.7, ,46.7,Y
207,Borrego Springs,Imperial/Coachella Valley,1/7/2015,007,0.07, ,0.00, ,279, ,7.8, ,79.6, ,39.4, ,56.6, ,82, ,18, ,50, ,38.0, ,1.2, ,29.6, ,48.9, 
207,Borrego Springs,Imperial/Coachella Valley,1/8/2015,008,0.06, ,0.00, ,202, ,10.1, ,77.8, ,48.7, ,60.3, ,78, ,26, ,56, ,44.8, ,1.3, ,31.9, ,53.1, 
207,Borrego Springs,Imperial/Coachella Valley,1/9/2015,009,0.08, ,0.00, ,268, ,10.2, ,74.8, ,47.1, ,59.8, ,86, ,29, ,58, ,44.9, ,1.6, ,37.4, ,54.2, 
207,Borrego Springs,Imperial/Coachella Valley,1/10/2015,010,0.08, ,0.00, ,280, ,10.5, ,72.0, ,44.7, ,58.4, ,91, ,34, ,63, ,45.9, ,1.8, ,43.9, ,54.6, 
207,Borrego Springs,Imperial/Coachella Valley,1/11/2015,011,0.02, ,0.00, ,126, ,13.2, ,64.2, ,53.6,Y,59.5, ,90, ,62, ,76, ,51.9, ,1.3, ,32.0, ,56.3, 
207,Borrego Springs,Imperial/Coachella Valley,1/12/2015,012,0.06, ,0.00, ,276, ,12.9, ,71.2, ,48.8, ,58.5, ,99, ,49, ,77, ,51.3, ,1.1, ,26.1, ,56.7, 
207,Borrego Springs,Imperial/Coachella Valley,1/13/2015,013,0.09, ,0.00, ,305, ,8.9, ,71.4, ,44.8, ,58.2, ,97, ,25, ,54, ,41.4, ,2.5, ,60.9, ,53.8, 
207,Borrego Springs,Imperial/Coachella Valley,1/14/2015,014,0.08, ,0.00, ,316, ,6.5, ,70.2, ,41.6, ,53.9, ,74, ,24, ,46, ,33.4, ,2.2, ,52.7, ,50.7, 
207,Borrego Springs,Imperial/Coachella Valley,1/15/2015,015,0.08, ,0.00, ,315, ,7.1, ,71.5, ,37.7, ,52.4, ,86, ,26, ,53, ,35.8, ,1.9, ,45.7, ,49.7, 
207,Borrego Springs,Imperial/Coachella Valley,1/16/2015,016,0.08, ,0.00, ,319, ,6.9, ,75.1, ,36.4, ,54.3, ,83, ,20, ,48, ,35.1, ,1.4, ,34.1, ,50.0, 
207,Borrego Springs,Imperial/Coachella Valley,1/17/2015,017,0.09, ,0.00, ,320, ,6.8, ,75.3, ,38.7, ,55.5, ,82, ,18, ,46, ,34.8, ,1.7, ,41.6, ,50.7, 
207,Borrego Springs,Imperial/Coachella Valley,1/18/2015,018,0.08, ,0.00, ,281, ,6.9, ,77.5, ,40.4, ,56.0, ,76, ,18, ,45, ,35.0, ,1.3, ,32.1, ,51.2, 
207,Borrego Springs,Imperial/Coachella Valley,1/19/2015,019,0.09, ,0.00, ,318, ,6.7, ,78.6, ,40.3, ,57.1, ,76, ,16, ,42, ,34.4, ,1.4, ,33.6, ,51.9, 
207,Borrego Springs,Imperial/Coachella Valley,1/20/2015,020,0.09, ,0.00, ,321, ,7.0, ,77.8, ,41.8, ,57.6, ,73, ,19, ,43, ,35.3, ,1.8, ,42.1, ,52.1, 
207,Borrego Springs,Imperial/Coachella Valley,1/21/2015,021,0.10, ,0.00, ,325, ,6.7, ,76.8, ,42.1, ,58.2, ,78, ,21, ,40, ,34.2, ,2.3, ,54.1, ,52.0, 
207,Borrego Springs,Imperial/Coachella Valley,1/22/2015,022,0.10, ,0.00, ,394,R,3.8, ,68.2, ,32.0, ,56.7, ,56, ,13, ,24, ,20.5, ,2.7, ,65.3, ,51.5, 
207,Borrego Springs,Imperial/Coachella Valley,1/23/2015,023,0.08, ,0.00, ,288, ,3.8, ,67.8, ,34.8, ,49.2, ,61, ,12, ,32, ,20.6, ,2.0, ,46.9, ,46.7,Y
207,Borrego Springs,Imperial/Coachella Valley,1/24/2015,024,0.12, ,0.00, ,343, ,4.1, ,77.6, ,38.4, ,57.8, ,43, ,12, ,25, ,22.6, ,3.4, ,82.3, ,47.3,Y
207,Borrego Springs,Imperial/Coachella Valley,1/25/2015,025,0.10, ,0.00, ,305, ,5.5, ,77.5, ,39.0, ,57.5, ,59, ,17, ,34, ,29.6, ,2.5, ,59.6, ,49.4, 
207,Borrego Springs,Imperial/Coachella Valley,1/26/2015,026,0.02, ,0.00, ,62, ,10.9, ,65.4, ,51.2, ,57.2, ,100, ,34, ,68, ,46.9, ,2.2, ,53.5, ,51.6, 
207,Borrego Springs,Imperial/Coachella Valley,1/27/2015,027,0.06, ,0.00, ,258, ,14.8,Y,67.2, ,50.1, ,58.1, ,100, ,67, ,90,Y,55.1,Y,1.5, ,36.8, ,56.6, 
207,Borrego Springs,Imperial/Coachella Valley,1/28/2015,028,0.06, ,0.00, ,255, ,13.4, ,69.4, ,45.9, ,58.0, ,100, ,53, ,81, ,52.4, ,1.4, ,33.5, ,55.5, 
207,Borrego Springs,Imperial/Coachella Valley,1/29/2015,029,0.02, ,0.00, ,120, ,13.8, ,69.0, ,53.9, ,60.4, ,96, ,51, ,77, ,53.1, ,1.0,I,24.0,I,57.2, 
207,Borrego Springs,Imperial/Coachella Valley,1/30/2015,030,0.02, ,0.00, ,133, ,14.1, ,65.5, ,53.0, ,58.8, ,97, ,61, ,84, ,53.8, ,1.1, ,26.5, ,57.7, 
207,Borrego Springs,Imperial/Coachella Valley,1/31/2015,031,0.06, ,0.00, ,224, ,11.9, ,69.4, ,49.5, ,59.0, ,99, ,41, ,70, ,49.1, ,1.8, ,43.5, ,56.9, 
208,La Quinta II,Imperial/Coachella Valley,1/1/2015,001,0.06, ,0.00, ,293, ,6.1, ,52.3, ,27.1, ,38.9, ,100, ,44, ,76, ,32.1, ,2.0, ,48.4, ,48.7, 
208,La Quinta II,Imperial/Coachella Valley,1/2/2015,002,0.06, ,0.00, ,299, ,6.3, ,59.8, ,27.6, ,42.6, ,100, ,29, ,67, ,32.6, ,2.4, ,57.2, ,48.3, 
208,La Quinta II,Imperial/Coachella Valley,1/3/2015,003,0.07, ,0.00, ,291, ,6.7, ,59.7, ,30.7, ,43.8, ,100, ,31, ,69, ,34.2, ,2.3, ,54.3, ,48.6, 
208,La Quinta II,Imperial/Coachella Valley,1/4/2015,004,0.06, ,0.00, ,283, ,7.3, ,63.0, ,32.5, ,46.2, ,100, ,31, ,68, ,36.4, ,1.9, ,46.0, ,49.0, 
